"id","key","fields.issuetype.id","fields.issuetype.description","fields.issuetype.name","fields.issuetype.subtask","fields.issuetype.avatarId","fields.project.id","fields.project.key","fields.project.name","fields.project.TypeKey","fields.resolution.id","fields.resolution.description","fields.resolution.name","fields.resolutiondate","fields.workratio","fields.lastViewed","fields.watches.watchCount","fields.watches.isWatching","fields.created","fields.priority.name","fields.priority.id","fields.assignee.name","fields.assignee.key","fields.assignee.displayName","fields.assignee.active","fields.assignee.timeZone","fields.updated","fields.status.description","fields.status.name","fields.status.id","fields.status.statusCategory.id","fields.status.statusCategory.key","fields.status.statusCategory.colorName","fields.status.statusCategory.name","fields.summary","fields.creator.name","fields.creator.key","fields.creator.displayName","fields.creator.active","fields.creator.timeZone","fields.reporter.name","fields.reporter.key","fields.reporter.displayName","fields.reporter.active","fields.reporter.timeZone","fields.duedate","fields.votes.votes","fields.votes.hasVoted"
"216489","JENKINS-69420","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-24","Minor","4","svanoort","svanoort","Sam Van Oort","true","UTC","2022-08-26","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","pipeline-stage-view-plugin StageNodeExt.isStageNode function sometimes FlowNode is StepFlowNode but  return true, so rest api ""/job/:`job-name`/:`run-id`/execution/node/:`node-id`/wfapi/describe""  may be return null","mierihazai","JIRAUSER133764","kun","true","UTC","mierihazai","JIRAUSER133764","kun","true","UTC","","0","false"
"216488","JENKINS-69419","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-10-25","-1","","2","false","2022-08-24","Major","3","","","","","","2022-10-25","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","infinite loop on node startup - Caught exception evaluating: h.escape(item.why) in /ajaxBuildQueue.","sylvestre_","JIRAUSER149447","Sylvestre Ledru","true","UTC","sylvestre_","JIRAUSER149447","Sylvestre Ledru","true","UTC","","0","false"
"216487","JENKINS-69418","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-08-24","Minor","4","p4karl","p4karl","Karl Wirth","true","UTC","2022-08-24","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","WARNING: duplicate syncID found for pipeline jobs","droider","JIRAUSER149465","Dean Wheatley","true","UTC","droider","JIRAUSER149465","Dean Wheatley","true","UTC","","0","false"
"216486","JENKINS-69417","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-02","-1","","1","false","2022-08-24","Minor","4","frankie699","JIRAUSER140365","frankie699","true","UTC","2022-09-02","This change has been implemented and merged, but not yet released.","Fixed but Unreleased","10203","3","done","green","Done","Users views icon is misleading","frankie699","JIRAUSER140365","frankie699","true","UTC","frankie699","JIRAUSER140365","frankie699","true","UTC","","0","false"
"216485","JENKINS-69416","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-24","-1","","1","false","2022-08-23","Major","3","ifernandezcalvo","ifernandezcalvo","Ivan Fernandez Calvo","true","UTC","2022-08-24","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","okta jenkins integration on SAML 2.0 not working","dshanks","dshanks","Dana Shankar","true","UTC","dshanks","dshanks","Dana Shankar","true","UTC","","0","false"
"216484","JENKINS-69415","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","4","false","2022-08-23","Major","3","","","","","","2023-04-17","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","[pipeline-groovy-lib] /libs folder of every build clogs up file system","kriskra","kriskra","Kristian Kraljic","true","UTC","kriskra","kriskra","Kristian Kraljic","true","UTC","","2","false"
"216483","JENKINS-69414","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-10-10","-1","","2","false","2022-08-23","Minor","4","slide_o_mix","slide_o_mix","Alex Earl","true","America/Phoenix","2022-10-10","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Jenkins Email Extension plugin and OAuth 2.0 Query","sandeep444033","JIRAUSER149436","Lakshmi Sandeep Athoti","true","UTC","sandeep444033","JIRAUSER149436","Lakshmi Sandeep Athoti","true","UTC","","0","false"
"216481","JENKINS-69413","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-10-28","-1","","1","false","2022-08-23","Blocker","1","ceilfors","ceilfors","Wisen Tanasa","true","Europe/London","2022-10-28","A developer had implemented a fix and is waiting for a feedback from the reporter.","Resolved","5","3","done","green","Done","Jira Trigger Plugin does not launch all Jobs in Jenkins","animazer","JIRAUSER149425","Ilya Vasilev","true","Europe/Moscow","animazer","JIRAUSER149425","Ilya Vasilev","true","Europe/Moscow","","0","false"
"216480","JENKINS-69412","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-08-23","Blocker","1","sonarteam","sonarteam","Sonar Team","true","UTC","2022-08-29","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Jenkins Sonar plugin times out during report publish","vladyslav_kovalov","JIRAUSER148404","Vladyslav Kovalov","true","UTC","vladyslav_kovalov","JIRAUSER148404","Vladyslav Kovalov","true","UTC","","1","false"
"216479","JENKINS-69411","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2023-01-28","-1","","2","false","2022-08-23","Critical","2","","","","","","2023-01-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Kubernetes-Nodes seems to uses an old remoting version","jano_espenhahn","JIRAUSER149401","Jano Espenhahn","true","UTC","jano_espenhahn","JIRAUSER149401","Jano Espenhahn","true","UTC","","0","false"
"216478","JENKINS-69410","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2022-09-18","-1","","1","false","2022-08-23","Minor","4","bguerin","JIRAUSER133917","Benoit","true","Europe/Paris","2022-09-18","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Links to ""Deployed Artifacts"" broken with maven-deploy-plugin-3.0.0","andreasmandel","andreasmandel","Andreas Mandel","true","Europe/Berlin","andreasmandel","andreasmandel","Andreas Mandel","true","Europe/Berlin","","0","false"
"216474","JENKINS-69409","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","6","false","2022-08-22","Minor","4","","","","","","2023-05-09","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Update bootstrap from 3.x to 5.x","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","notmyfault","JIRAUSER132935","Alexander Brandes","true","Europe/Berlin","","0","false"
"216473","JENKINS-69408","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2022-08-22","Blocker","1","","","","","","2023-01-14","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","LDAP login fails","axelh","axelh","Axel Heider","true","Europe/Berlin","axelh","axelh","Axel Heider","true","Europe/Berlin","","0","false"
"216472","JENKINS-69407","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-22","Minor","4","","","","","","2022-08-23","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","no failing test counter on navigation point","gimler","gimler","Gordon Franke","true","UTC","gimler","gimler","Gordon Franke","true","UTC","","0","false"
"216471","JENKINS-69406","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-22","Major","3","","","","","","2022-08-22","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Jenkins Templating Engine Support","driverpt","driverpt","Luís Duarte","true","UTC","driverpt","driverpt","Luís Duarte","true","UTC","","0","false"
"216464","JENKINS-69403","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-28","-1","","3","false","2022-08-22","Critical","2","","","","","","2022-08-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Signature verification failed in update site ","tomashubham","JIRAUSER148966","Shubham Tomar","true","UTC","tomashubham","JIRAUSER148966","Shubham Tomar","true","UTC","","0","false"
"216463","JENKINS-69402","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2022-08-28","-1","","1","false","2022-08-22","Critical","2","","","","","","2022-08-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","unable to find valid certification path to requested target","tomashubham","JIRAUSER148966","Shubham Tomar","true","UTC","tomashubham","JIRAUSER148966","Shubham Tomar","true","UTC","","0","false"
"216462","JENKINS-69401","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2023-01-28","-1","","1","false","2022-08-22","Blocker","1","","","","","","2023-01-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","kubernetes plugins ---cannot modify label and lack ""system information""","wangruxun","JIRAUSER147632","Wang Ruxun","true","UTC","wangruxun","JIRAUSER147632","Wang Ruxun","true","UTC","","0","false"
"216459","JENKINS-69400","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-22","Major","3","npiguet","npiguet","npiguet","true","UTC","2022-08-22","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","SLOCCount plugin throws Java error and JAXBException","varshithas","JIRAUSER149352","Varshitha s","true","UTC","varshithas","JIRAUSER149352","Varshitha s","true","UTC","","0","false"
"216458","JENKINS-69399","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2022-08-22","Minor","4","thoulen","thoulen","FABRIZIO MANFREDI","true","UTC","2022-08-22","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Prevent offlining ec2 node if jobs in node queue","grogersxyz","JIRAUSER149346","Geordie Rogers","true","Pacific/Auckland","grogersxyz","JIRAUSER149346","Geordie Rogers","true","Pacific/Auckland","","0","false"
